train_step,pc_metric,pc_steps,pc_total,pi_max_steps,pi_steps,test_acc,test_loss,lambda_gate,seed,dt,rollout_tol,rollout_steps,oracle_every,lambda_cap,log_path
840,16.0,16.0,16.0,16.0,,0.9583,0.1963,0.325,0,0.007,0.0001,16,3,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle3_devgpu.log
860,16.0,16.0,16.0,16.0,,0.9652,0.1823,0.407,0,0.007,0.0001,16,3,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle3_devgpu.log
880,16.0,16.0,16.0,16.0,,0.9632,0.1807,0.375,0,0.007,0.0001,16,3,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle3_devgpu.log
900,16.0,16.0,16.0,16.0,,0.9623,0.1794,0.305,0,0.007,0.0001,16,3,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle3_devgpu.log
920,16.0,16.0,16.0,16.0,,0.9651,0.1615,0.322,0,0.007,0.0001,16,3,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle3_devgpu.log
940,16.0,16.0,16.0,16.0,,0.9596,0.1959,0.327,0,0.007,0.0001,16,3,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle3_devgpu.log
960,16.0,16.0,16.0,16.0,,0.9562,0.1844,0.461,0,0.007,0.0001,16,3,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle3_devgpu.log
980,16.0,16.0,16.0,16.0,,0.9606,0.1776,0.366,0,0.007,0.0001,16,3,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle3_devgpu.log
1000,16.0,16.0,16.0,16.0,,0.9595,0.1797,0.224,0,0.007,0.0001,16,3,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle3_devgpu.log
20,16.0,16.0,16.0,16.0,,0.849,0.4598,0.0,0,0.007,0.0001,16,5,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle5_devgpu.log
40,16.0,16.0,16.0,16.0,,0.8946,0.3469,0.0,0,0.007,0.0001,16,5,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle5_devgpu.log
60,16.0,16.0,16.0,16.0,,0.9104,0.3027,0.0,0,0.007,0.0001,16,5,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle5_devgpu.log
80,16.0,16.0,16.0,16.0,,0.93,0.2364,0.0,0,0.007,0.0001,16,5,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle5_devgpu.log
100,16.0,16.0,16.0,16.0,,0.9344,0.2131,0.0,0,0.007,0.0001,16,5,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle5_devgpu.log
120,16.0,16.0,16.0,16.0,,0.9366,0.2124,0.0,0,0.007,0.0001,16,5,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle5_devgpu.log
140,16.0,16.0,16.0,16.0,,0.9413,0.1895,0.0,0,0.007,0.0001,16,5,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle5_devgpu.log
160,16.0,16.0,16.0,16.0,,0.9424,0.1855,0.0,0,0.007,0.0001,16,5,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle5_devgpu.log
180,16.0,16.0,16.0,16.0,,0.9483,0.1752,0.0,0,0.007,0.0001,16,5,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle5_devgpu.log
200,16.0,16.0,16.0,16.0,,0.95,0.1564,0.0,0,0.007,0.0001,16,5,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle5_devgpu.log
220,16.0,16.0,16.0,16.0,,0.9541,0.1462,0.0,0,0.007,0.0001,16,5,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle5_devgpu.log
240,16.0,16.0,16.0,16.0,,0.9533,0.1436,0.0,0,0.007,0.0001,16,5,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle5_devgpu.log
260,16.0,16.0,16.0,16.0,,0.9634,0.1221,0.0,0,0.007,0.0001,16,5,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle5_devgpu.log
280,16.0,16.0,16.0,16.0,,0.9622,0.1243,0.0,0,0.007,0.0001,16,5,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle5_devgpu.log
300,16.0,16.0,16.0,16.0,,0.9635,0.1178,0.0,0,0.007,0.0001,16,5,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle5_devgpu.log
320,16.0,16.0,16.0,16.0,,0.96,0.128,0.0,0,0.007,0.0001,16,5,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle5_devgpu.log
340,16.0,16.0,16.0,16.0,,0.9625,0.1225,0.0,0,0.007,0.0001,16,5,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle5_devgpu.log
360,3.0,3.0,3.0,3.0,,0.9674,0.107,0.0,0,0.007,0.0001,16,5,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle5_devgpu.log
380,16.0,16.0,16.0,16.0,,0.9667,0.1021,0.0,0,0.007,0.0001,16,5,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle5_devgpu.log
400,16.0,16.0,16.0,16.0,,0.9644,0.1192,0.0,0,0.007,0.0001,16,5,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle5_devgpu.log
420,16.0,16.0,16.0,16.0,,0.9681,0.098,0.0,0,0.007,0.0001,16,5,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle5_devgpu.log
440,16.0,16.0,16.0,16.0,,0.9702,0.0958,0.0,0,0.007,0.0001,16,5,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle5_devgpu.log
460,3.0,3.0,3.0,3.0,,0.9689,0.0995,0.0,0,0.007,0.0001,16,5,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle5_devgpu.log
480,3.0,3.0,3.0,3.0,,0.9709,0.0929,0.0,0,0.007,0.0001,16,5,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle5_devgpu.log
500,16.0,16.0,16.0,16.0,,0.9708,0.0914,0.0,0,0.007,0.0001,16,5,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle5_devgpu.log
520,16.0,16.0,16.0,16.0,,0.9707,0.0889,0.0,0,0.007,0.0001,16,5,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle5_devgpu.log
540,3.0,3.0,3.0,3.0,,0.972,0.0906,0.0,0,0.007,0.0001,16,5,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle5_devgpu.log
560,16.0,16.0,16.0,16.0,,0.9721,0.0894,0.0,0,0.007,0.0001,16,5,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle5_devgpu.log
580,16.0,16.0,16.0,16.0,,0.9717,0.0863,0.0,0,0.007,0.0001,16,5,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle5_devgpu.log
600,16.0,16.0,16.0,16.0,,0.975,0.0795,0.0,0,0.007,0.0001,16,5,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle5_devgpu.log
620,3.0,3.0,3.0,3.0,,0.9718,0.0935,0.0,0,0.007,0.0001,16,5,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle5_devgpu.log
640,3.0,3.0,3.0,3.0,,0.9758,0.0799,0.0,0,0.007,0.0001,16,5,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle5_devgpu.log
660,16.0,16.0,16.0,16.0,,0.9741,0.0862,0.0,0,0.007,0.0001,16,5,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle5_devgpu.log
680,3.0,3.0,3.0,3.0,,0.9744,0.0869,0.0,0,0.007,0.0001,16,5,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle5_devgpu.log
700,3.0,3.0,3.0,3.0,,0.9748,0.0825,0.0,0,0.007,0.0001,16,5,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle5_devgpu.log
720,16.0,16.0,16.0,16.0,,0.9765,0.0774,0.0,0,0.007,0.0001,16,5,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle5_devgpu.log
740,3.0,3.0,3.0,3.0,,0.9754,0.0808,0.0,0,0.007,0.0001,16,5,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle5_devgpu.log
760,16.0,16.0,16.0,16.0,,0.9754,0.0769,0.0,0,0.007,0.0001,16,5,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle5_devgpu.log
780,16.0,16.0,16.0,16.0,,0.9772,0.0739,0.0,0,0.007,0.0001,16,5,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle5_devgpu.log
800,3.0,3.0,3.0,3.0,,0.9766,0.0759,0.0,0,0.007,0.0001,16,5,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle5_devgpu.log
820,3.0,3.0,3.0,3.0,,0.9749,0.0758,0.0,0,0.007,0.0001,16,5,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle5_devgpu.log
840,16.0,16.0,16.0,16.0,,0.9677,0.1075,0.0,0,0.007,0.0001,16,5,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle5_devgpu.log
860,3.0,3.0,3.0,3.0,,0.9747,0.0765,0.0,0,0.007,0.0001,16,5,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle5_devgpu.log
880,16.0,16.0,16.0,16.0,,0.9724,0.0857,0.0,0,0.007,0.0001,16,5,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle5_devgpu.log
900,16.0,16.0,16.0,16.0,,0.9735,0.0847,0.0,0,0.007,0.0001,16,5,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle5_devgpu.log
920,3.0,3.0,3.0,3.0,,0.9738,0.0843,0.0,0,0.007,0.0001,16,5,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle5_devgpu.log
940,16.0,16.0,16.0,16.0,,0.9774,0.0717,0.0,0,0.007,0.0001,16,5,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle5_devgpu.log
960,16.0,16.0,16.0,16.0,,0.9769,0.0743,0.0,0,0.007,0.0001,16,5,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle5_devgpu.log
980,16.0,16.0,16.0,16.0,,0.9776,0.0697,0.0,0,0.007,0.0001,16,5,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle5_devgpu.log
1000,16.0,16.0,16.0,16.0,,0.9772,0.0808,0.0,0,0.007,0.0001,16,5,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle5_devgpu.log
20,16.0,16.0,16.0,16.0,,0.84,0.6728,0.312,0,0.007,0.0001,16,5,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle5_devgpu.log
40,16.0,16.0,16.0,16.0,,0.9026,0.4176,0.319,0,0.007,0.0001,16,5,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle5_devgpu.log
60,16.0,16.0,16.0,16.0,,0.9229,0.3363,0.385,0,0.007,0.0001,16,5,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle5_devgpu.log
80,16.0,16.0,16.0,16.0,,0.9322,0.2941,0.276,0,0.007,0.0001,16,5,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle5_devgpu.log
100,16.0,16.0,16.0,16.0,,0.934,0.2573,0.33,0,0.007,0.0001,16,5,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle5_devgpu.log
120,16.0,16.0,16.0,16.0,,0.9387,0.256,0.375,0,0.007,0.0001,16,5,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle5_devgpu.log
140,16.0,16.0,16.0,16.0,,0.9437,0.2483,0.328,0,0.007,0.0001,16,5,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle5_devgpu.log
160,16.0,16.0,16.0,16.0,,0.9337,0.2715,0.351,0,0.007,0.0001,16,5,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle5_devgpu.log
180,16.0,16.0,16.0,16.0,,0.9501,0.2376,0.36,0,0.007,0.0001,16,5,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle5_devgpu.log
200,16.0,16.0,16.0,16.0,,0.9493,0.2331,0.325,0,0.007,0.0001,16,5,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle5_devgpu.log
220,16.0,16.0,16.0,16.0,,0.9491,0.2487,0.32,0,0.007,0.0001,16,5,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle5_devgpu.log
240,16.0,16.0,16.0,16.0,,0.9568,0.2064,0.293,0,0.007,0.0001,16,5,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle5_devgpu.log
260,16.0,16.0,16.0,16.0,,0.9518,0.2133,0.321,0,0.007,0.0001,16,5,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle5_devgpu.log
280,16.0,16.0,16.0,16.0,,0.9498,0.2435,0.362,0,0.007,0.0001,16,5,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle5_devgpu.log
300,16.0,16.0,16.0,16.0,,0.9577,0.205,0.336,0,0.007,0.0001,16,5,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle5_devgpu.log
320,16.0,16.0,16.0,16.0,,0.9542,0.1882,0.304,0,0.007,0.0001,16,5,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle5_devgpu.log
340,16.0,16.0,16.0,16.0,,0.9571,0.179,0.438,0,0.007,0.0001,16,5,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle5_devgpu.log
360,16.0,16.0,16.0,16.0,,0.9621,0.2038,0.22,0,0.007,0.0001,16,5,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle5_devgpu.log
380,16.0,16.0,16.0,16.0,,0.9579,0.1777,0.349,0,0.007,0.0001,16,5,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle5_devgpu.log
400,16.0,16.0,16.0,16.0,,0.9578,0.2029,0.31,0,0.007,0.0001,16,5,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle5_devgpu.log
420,16.0,16.0,16.0,16.0,,0.9622,0.1954,0.253,0,0.007,0.0001,16,5,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle5_devgpu.log
440,16.0,16.0,16.0,16.0,,0.9604,0.1883,0.342,0,0.007,0.0001,16,5,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle5_devgpu.log
460,16.0,16.0,16.0,16.0,,0.9548,0.2372,0.259,0,0.007,0.0001,16,5,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle5_devgpu.log
480,16.0,16.0,16.0,16.0,,0.9581,0.2002,0.272,0,0.007,0.0001,16,5,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle5_devgpu.log
500,16.0,16.0,16.0,16.0,,0.9594,0.2085,0.317,0,0.007,0.0001,16,5,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle5_devgpu.log
520,16.0,16.0,16.0,16.0,,0.9619,0.1994,0.267,0,0.007,0.0001,16,5,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle5_devgpu.log
540,16.0,16.0,16.0,16.0,,0.9653,0.1647,0.282,0,0.007,0.0001,16,5,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle5_devgpu.log
560,16.0,16.0,16.0,16.0,,0.9652,0.1531,0.385,0,0.007,0.0001,16,5,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle5_devgpu.log
580,16.0,16.0,16.0,16.0,,0.9636,0.1677,0.315,0,0.007,0.0001,16,5,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle5_devgpu.log
600,16.0,16.0,16.0,16.0,,0.9596,0.192,0.351,0,0.007,0.0001,16,5,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle5_devgpu.log
620,16.0,16.0,16.0,16.0,,0.9634,0.1736,0.357,0,0.007,0.0001,16,5,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle5_devgpu.log
640,16.0,16.0,16.0,16.0,,0.9566,0.1892,0.308,0,0.007,0.0001,16,5,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle5_devgpu.log
660,16.0,16.0,16.0,16.0,,0.9627,0.1677,0.37,0,0.007,0.0001,16,5,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle5_devgpu.log
680,16.0,16.0,16.0,16.0,,0.9596,0.175,0.313,0,0.007,0.0001,16,5,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle5_devgpu.log
700,16.0,16.0,16.0,16.0,,0.9616,0.2057,0.24,0,0.007,0.0001,16,5,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle5_devgpu.log
720,16.0,16.0,16.0,16.0,,0.9546,0.1923,0.399,0,0.007,0.0001,16,5,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle5_devgpu.log
740,16.0,16.0,16.0,16.0,,0.9623,0.1772,0.288,0,0.007,0.0001,16,5,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle5_devgpu.log
760,16.0,16.0,16.0,16.0,,0.9587,0.1978,0.313,0,0.007,0.0001,16,5,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle5_devgpu.log
780,16.0,16.0,16.0,16.0,,0.9594,0.1967,0.274,0,0.007,0.0001,16,5,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle5_devgpu.log
800,16.0,16.0,16.0,16.0,,0.9605,0.189,0.298,0,0.007,0.0001,16,5,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle5_devgpu.log
820,16.0,16.0,16.0,16.0,,0.9582,0.1835,0.307,0,0.007,0.0001,16,5,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle5_devgpu.log
840,16.0,16.0,16.0,16.0,,0.9563,0.1807,0.422,0,0.007,0.0001,16,5,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle5_devgpu.log
860,16.0,16.0,16.0,16.0,,0.9513,0.2261,0.331,0,0.007,0.0001,16,5,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle5_devgpu.log
880,16.0,16.0,16.0,16.0,,0.9513,0.2002,0.325,0,0.007,0.0001,16,5,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle5_devgpu.log
900,16.0,16.0,16.0,16.0,,0.9509,0.1936,0.357,0,0.007,0.0001,16,5,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle5_devgpu.log
920,16.0,16.0,16.0,16.0,,0.9424,0.2188,0.253,0,0.007,0.0001,16,5,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle5_devgpu.log
940,16.0,16.0,16.0,16.0,,0.9464,0.2378,0.329,0,0.007,0.0001,16,5,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle5_devgpu.log
960,16.0,16.0,16.0,16.0,,0.9428,0.2156,0.373,0,0.007,0.0001,16,5,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle5_devgpu.log
980,16.0,16.0,16.0,16.0,,0.9483,0.2141,0.274,0,0.007,0.0001,16,5,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle5_devgpu.log
1000,16.0,16.0,16.0,16.0,,0.9479,0.2166,0.25,0,0.007,0.0001,16,5,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.007_tol0.0001_steps16_oracle5_devgpu.log
20,16.0,16.0,16.0,16.0,,0.8484,0.4607,0.0,0,0.007,0.0001,16,8,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle8_devgpu.log
40,16.0,16.0,16.0,16.0,,0.895,0.3447,0.0,0,0.007,0.0001,16,8,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle8_devgpu.log
60,16.0,16.0,16.0,16.0,,0.9093,0.3054,0.0,0,0.007,0.0001,16,8,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle8_devgpu.log
80,16.0,16.0,16.0,16.0,,0.929,0.2376,0.0,0,0.007,0.0001,16,8,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle8_devgpu.log
100,16.0,16.0,16.0,16.0,,0.9353,0.2121,0.0,0,0.007,0.0001,16,8,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle8_devgpu.log
120,16.0,16.0,16.0,16.0,,0.9358,0.214,0.0,0,0.007,0.0001,16,8,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle8_devgpu.log
140,16.0,16.0,16.0,16.0,,0.9413,0.1913,0.0,0,0.007,0.0001,16,8,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle8_devgpu.log
160,16.0,16.0,16.0,16.0,,0.9433,0.188,0.0,0,0.007,0.0001,16,8,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle8_devgpu.log
180,16.0,16.0,16.0,16.0,,0.9476,0.1751,0.0,0,0.007,0.0001,16,8,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle8_devgpu.log
200,16.0,16.0,16.0,16.0,,0.9505,0.1578,0.0,0,0.007,0.0001,16,8,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle8_devgpu.log
220,16.0,16.0,16.0,16.0,,0.9546,0.1468,0.0,0,0.007,0.0001,16,8,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle8_devgpu.log
240,16.0,16.0,16.0,16.0,,0.9545,0.1412,0.0,0,0.007,0.0001,16,8,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle8_devgpu.log
260,16.0,16.0,16.0,16.0,,0.9641,0.1213,0.0,0,0.007,0.0001,16,8,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle8_devgpu.log
280,16.0,16.0,16.0,16.0,,0.9604,0.1277,0.0,0,0.007,0.0001,16,8,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle8_devgpu.log
300,16.0,16.0,16.0,16.0,,0.9638,0.1178,0.0,0,0.007,0.0001,16,8,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle8_devgpu.log
320,16.0,16.0,16.0,16.0,,0.9604,0.1262,0.0,0,0.007,0.0001,16,8,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle8_devgpu.log
340,16.0,16.0,16.0,16.0,,0.9627,0.1223,0.0,0,0.007,0.0001,16,8,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle8_devgpu.log
360,3.0,3.0,3.0,3.0,,0.966,0.1092,0.0,0,0.007,0.0001,16,8,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle8_devgpu.log
380,16.0,16.0,16.0,16.0,,0.9679,0.101,0.0,0,0.007,0.0001,16,8,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle8_devgpu.log
400,16.0,16.0,16.0,16.0,,0.9655,0.1154,0.0,0,0.007,0.0001,16,8,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle8_devgpu.log
420,16.0,16.0,16.0,16.0,,0.9688,0.0973,0.0,0,0.007,0.0001,16,8,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle8_devgpu.log
440,16.0,16.0,16.0,16.0,,0.9693,0.097,0.0,0,0.007,0.0001,16,8,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle8_devgpu.log
460,3.0,3.0,3.0,3.0,,0.9695,0.0982,0.0,0,0.007,0.0001,16,8,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle8_devgpu.log
480,3.0,3.0,3.0,3.0,,0.9708,0.0913,0.0,0,0.007,0.0001,16,8,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle8_devgpu.log
500,16.0,16.0,16.0,16.0,,0.9704,0.0917,0.0,0,0.007,0.0001,16,8,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle8_devgpu.log
520,16.0,16.0,16.0,16.0,,0.9726,0.0884,0.0,0,0.007,0.0001,16,8,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle8_devgpu.log
540,16.0,16.0,16.0,16.0,,0.9737,0.0878,0.0,0,0.007,0.0001,16,8,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.007_tol0.0001_steps16_oracle8_devgpu.log
